geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
4930444P10Rik	2.697935948	-1.358938051	3.988325201	-0.340728999	NA	NA
Rpl7	19516.71811	0.022965713	0.068000578	0.337728197	0.735568024	0.883043087
Rdh10	985.9405231	-0.453206617	0.214537216	-2.112484842	0.034644885	0.160704025
Stau2	473.1568092	0.119694901	0.24146029	0.495712571	0.620097216	0.81570358
Ube2w	1552.464901	0.275021528	0.120425906	2.283740572	0.022386782	0.119536144
Tceb1	1917.403199	0.338663381	0.124600416	2.717995581	0.006567872	0.053087611
D030040B21Rik	4.327821211	-6.267036216	3.655948145	-1.714202709	NA	NA
Tmem70	941.7750837	0.247166862	0.173500552	1.424588336	0.154276234	0.39356553
Ly96	101.9873162	-0.599691804	0.538464931	-1.113706333	0.265405192	0.53165065
Jph1	232.1623178	0.717058847	0.430503298	1.665629163	0.095787299	0.296776628
Gdap1	13.29899048	-1.170149533	1.054405164	-1.109772195	0.267097204	NA
Pi15	235.2595265	-0.826727181	0.588601691	-1.404561341	0.160151759	0.402797613
Crispld1	366.2161119	-0.54913368	0.322775758	-1.701285385	0.088889411	0.282879068
Crisp4	0	NA	NA	NA	NA	NA
Defb44-ps	0	NA	NA	NA	NA	NA
Defb18	0	NA	NA	NA	NA	NA
Defb41	0	NA	NA	NA	NA	NA
Gm15386	0	NA	NA	NA	NA	NA
Tfap2d	0	NA	NA	NA	NA	NA
Tfap2b	4.976583927	1.65347222	2.321754811	0.712164873	0.476362686	NA
Pkhd1	0.66989062	1.94052049	4.065153996	0.477354731	0.633109544	NA
4930486I03Rik	0	NA	NA	NA	NA	NA
Mir206	0	NA	NA	NA	NA	NA
Mir133b	0	NA	NA	NA	NA	NA
Il17a	0	NA	NA	NA	NA	NA
Il17f	3.855646156	-5.697995255	3.935763772	-1.447748286	NA	NA
Mcm3	459.7239479	0.1415422	0.245448925	0.576666612	0.564164692	0.779959775
6720483E21Rik	22.08198309	-2.497424109	1.017357757	-2.454814044	0.014095748	0.088123213
Paqr8	3242.876661	-0.610993278	0.126184469	-4.84206402	1.28E-06	7.36E-05
Efhc1	118.7221448	0.448070515	0.510992469	0.876863247	0.380560921	0.642139056
Tram2	294.1563591	-0.020618536	0.319834691	-0.064466227	0.948598998	0.97973566
Tmem14a	882.4383429	-0.300881243	0.176162607	-1.707974511	0.087641072	0.279939602
Gsta3	492.9542927	0.538434986	0.325887948	1.652208957	0.098491961	0.30223046
Gm4956	1.398570345	3.912709216	4.012769654	0.975064495	0.329528269	NA
Khdc1a	0	NA	NA	NA	NA	NA
Khdc1c	0	NA	NA	NA	NA	NA
Khdc1b	0.136349407	0.203535193	4.080438887	0.049880711	0.960217448	NA
Kcnq5	102.4591265	0.088333454	0.497613873	0.177514049	0.859104631	0.943701714
Rims1	315.9775793	0.403360744	0.268654806	1.501409	0.133249808	0.361900256
4933415F23Rik	0.06051877	0.68443927	4.080438887	0.16773668	0.866790439	NA
Mir30a	0	NA	NA	NA	NA	NA
Mir30c-2	0	NA	NA	NA	NA	NA
Ogfrl1	1080.407723	-0.055038308	0.153785135	-0.357890953	0.720424922	0.874171233
B3gat2	30.75326029	-0.013944947	1.191064193	-0.011707973	0.990658603	0.996819832
Smap1	1294.350295	-0.17925422	0.157663435	-1.136942245	0.25556243	0.519921458
1110058L19Rik	325.5616553	0.328665215	0.276934844	1.18679618	0.235308026	0.495709262
Fam135a	902.4138875	-0.524225819	0.128688001	-4.073618469	4.63E-05	0.001320027
Col9a1	15.38968947	-1.95619835	1.479170193	-1.32249714	0.186002661	NA
Col19a1	14.71710448	-6.062508635	1.727162384	-3.510097655	0.000447942	NA
Lmbrd1	8470.538026	-0.205296343	0.093962233	-2.184881478	0.028897538	0.142619566
Bai3	57.55424548	0.227643468	0.692521324	0.328716907	0.742369674	0.887758663
Gm20172	0	NA	NA	NA	NA	NA
4931408C20Rik	0	NA	NA	NA	NA	NA
Gm597	0	NA	NA	NA	NA	NA
Mir6342	0	NA	NA	NA	NA	NA
Phf3	3060.765424	-0.134278872	0.110122819	-1.21935556	0.222709269	0.48219682
Ptp4a1	555.4767645	0.182999415	0.193457572	0.945940822	0.344178771	0.610101246
Gm13363	0	NA	NA	NA	NA	NA
4931428L18Rik	0	NA	NA	NA	NA	NA
Lgsn	0	NA	NA	NA	NA	NA
Pih1d3	0	NA	NA	NA	NA	NA
Gm4850	0.590171997	-3.484494331	4.013040677	-0.868292801	0.385234062	NA
Khdrbs2	0.561209928	-2.321927277	4.035820579	-0.575329659	0.565068367	NA
Gm9839	0.801425828	0.203514565	4.080438887	0.049875656	0.960221477	NA
Gm5415	0	NA	NA	NA	NA	NA
Prim2	260.305002	0.33691329	0.33523118	1.00501776	0.314888298	0.582193829
1700001G17Rik	10.70471567	0.758125766	1.582619607	0.479032209	0.631915715	NA
Rab23	1139.610262	0.069459243	0.149497653	0.464617618	0.642205313	0.828148256
Bag2	173.8126561	0.100072191	0.342142585	0.292486803	0.769914449	0.899522237
Zfp451	1062.33788	-0.232681411	0.156580284	-1.486019859	0.137273868	0.367391916
Gm15455	1.776564125	-1.053342199	1.896600379	-0.555384366	0.578631784	NA
Bend6	95.71816775	0.977588276	0.388285467	2.517705036	0.01181222	0.078312314
Dst	28583.76013	-0.082486186	0.073405434	-1.123706805	0.261137429	0.52622387
Mir6896	0	NA	NA	NA	NA	NA
Mir5103	3.004990678	-1.788839662	3.930697949	-0.455094664	0.649041137	NA
Ccdc115	719.2682874	-0.050506617	0.146966	-0.343661916	0.731100555	0.880058466
Imp4	1081.509384	0.303407587	0.149378154	2.031137618	0.042241036	0.180621094
Ptpn18	212.4551529	1.277640214	0.341222897	3.74429801	0.000180899	0.00363235
Prss39	2.611444173	-2.200091236	3.939600377	-0.558455433	NA	NA
Cfc1	0	NA	NA	NA	NA	NA
Prss40	0	NA	NA	NA	NA	NA
Amer3	0.619880947	-0.220611658	2.405763667	-0.091701301	0.926935364	NA
AA619741	0.445236571	0.203521632	4.080438887	0.049877388	0.960220097	NA
Arhgef4	81.10743577	-1.298285479	0.7082671	-1.833045019	0.066795876	0.240091701
Fam168b	7294.759354	-0.034998288	0.07755229	-0.451286329	0.651783197	0.833813763
Plekhb2	3465.0241	0.330557943	0.1292529	2.557450869	0.010544245	0.073007816
Mir7669	0	NA	NA	NA	NA	NA
Hs6st1	1960.71491	0.32824961	0.154303116	2.127303835	0.033394846	0.156639713
Uggt1	2394.946635	0.447746936	0.131086795	3.415652466	0.000636294	0.009725544
Mir6897	0.322468304	0.203525427	4.080438887	0.049878318	0.960219356	NA
Neurl3	340.1751661	1.090250878	0.312706273	3.486501464	0.000489383	0.007926378
Arid5a	930.0780565	-0.507756535	0.177150498	-2.866243909	0.004153741	0.038909311
Kansl3	4678.517396	-0.214465256	0.089827477	-2.387523984	0.016962296	0.099493131
Mir6898	0	NA	NA	NA	NA	NA
Fer1l5	324.6319093	0.181496095	0.325165493	0.558165301	0.576731513	0.787703776
Lman2l	1533.442541	0.176076195	0.101059808	1.742296951	0.081456497	0.268372517
Cnnm4	557.040215	-0.084160097	0.214772789	-0.391856424	0.695164302	0.858629852
Cnnm3	3025.827671	-0.088515688	0.087157196	-1.015586692	0.309826245	0.577423153
Ankrd23	526.7983352	0.835210868	0.65035015	1.284247981	0.199055202	0.454690844
Ankrd39	643.1848457	-0.266912421	0.171899597	-1.552722783	0.120489377	0.341215859
Sema4c	8182.885753	-0.756540802	0.231617404	-3.266338322	0.00108948	0.014637578
Fam178b	14543.5817	-0.504140895	0.158915281	-3.172387779	0.00151191	0.018514264
Cox5b	3784.459641	0.253973574	0.108497204	2.340830582	0.019240896	0.108515988
Actr1b	3258.73254	-0.096675445	0.102055683	-0.947281352	0.343495431	0.60980867
4933424G06Rik	0.415298331	3.171934894	4.024957733	0.788066634	0.430657731	NA
Zap70	14.14061369	-0.051871278	1.205267753	-0.043037141	0.965671927	NA
Tmem131	2961.233615	-0.00140403	0.108745289	-0.012911176	0.989698658	0.996819832
Cnga3	0.90620018	0.767852272	3.966423006	0.193588095	0.846498421	NA
Inpp4a	3836.840763	-0.309204353	0.102800947	-3.007796746	0.002631491	0.027930768
Coa5	4838.443116	0.258278963	0.086843496	2.974073775	0.002938744	0.030528782
Unc50	2096.837357	0.082480011	0.12104858	0.681379422	0.49563144	0.733333269
Mgat4a	489.6545453	0.064147673	0.255859166	0.250714773	0.802034638	0.917503389
4930594C11Rik	1.888611319	4.650511118	3.389331587	1.372102728	0.17003146	NA
2010300C02Rik	17.41664992	1.451484371	1.140934132	1.272189455	0.203305813	0.459389026
Tsga10	413.8207826	-0.24240505	0.22543976	-1.075254205	0.282260933	0.550183612
Lipt1	139.364885	0.518500171	0.268014748	1.934595667	0.053039932	0.208210853
Mitd1	289.8680152	0.313814672	0.285067221	1.100844464	0.270964356	0.537701365
Mrpl30	1297.5012	0.239523653	0.156052347	1.534892993	0.124810115	0.347827935
Lyg2	0.828642969	-0.731354235	3.969079696	-0.184262925	0.853807197	NA
Lyg1	0.128936614	-0.277317388	4.080438887	-0.067962637	0.945815377	NA
Txndc9	2143.684492	-0.081144227	0.125387086	-0.647149794	0.517535001	0.748841899
Eif5b	3576.542508	-0.028841991	0.107770553	-0.267624043	0.788988722	0.910034631
Rev1	887.623381	-0.396601943	0.150391787	-2.63712501	0.008361201	0.062593712
Aff3	2322.903006	0.284807881	0.248152779	1.147711833	0.251087545	0.514387831
Lonrf2	613.926467	-0.384746623	0.15940332	-2.413667558	0.015792865	0.095029478
Chst10	72.90452052	0.004647382	0.536690458	0.008659333	0.993090938	0.997514354
Nms	0.404626407	0.149625318	4.035515564	0.037077126	0.970423511	NA
Pdcl3	2012.421592	0.194792931	0.110092423	1.769358198	0.076834117	0.260062987
Mir6349	0	NA	NA	NA	NA	NA
Npas2	69.50366297	0.289166366	0.750331418	0.385384857	0.6999523	0.862163954
Rpl31	12674.6663	0.111219536	0.087416582	1.272293342	0.203268913	0.459389026
Tbc1d8	766.8974878	-0.022455099	0.274745667	-0.081730495	0.934861028	0.975201937
Cnot11	881.8805929	0.167309126	0.165783178	1.009204484	0.312876576	0.580271946
Snord89	15.44052381	-1.410621998	1.613548062	-0.87423612	0.381989679	NA
Rnf149	1592.947971	-0.077686765	0.112231692	-0.692199891	0.488811807	0.727922884
Creg2	24.30926649	-0.793040901	1.08021108	-0.734153644	0.462855102	0.708345175
Rfx8	4.685456366	-2.244403314	2.606463033	-0.861091558	0.389187618	NA
Gm3646	1.917869126	-0.169942536	3.93206309	-0.043219687	0.965526412	NA
1700066B17Rik	0	NA	NA	NA	NA	NA
Map4k4	16627.07554	-0.081123903	0.086647372	-0.936253474	0.349142697	0.614521331
Gm16894	5.598616938	-0.805020631	2.450869389	-0.328463293	0.742561394	NA
Il1r2	37.62542673	-0.988351026	1.070591433	-0.923182267	0.355912228	0.620623536
Il1r1	1548.13028	0.301926027	0.167984622	1.797343253	0.072281144	0.251425246
Il1rl2	276.5683627	-0.011825743	0.379479188	-0.031163088	0.975139477	0.990114812
Il1rl1	324.6889145	0.24945185	0.370194104	0.673840688	0.500412604	0.7370426
Il18r1	28.93498261	0.505558868	1.331819482	0.379600145	0.704242253	0.865134341
Il18rap	37.06244897	1.741526707	0.87116999	1.999066459	0.045601164	0.19032513
Slc9a4	16.74218122	0.081141917	1.363243223	0.059521233	0.952536954	NA
Slc9a2	45.41434408	-0.499207666	0.908723386	-0.549350521	0.582764923	0.790648671
Mfsd9	187.3196128	0.83750748	0.358664551	2.335071803	0.01953967	0.109568663
Tmem182	211.7356596	1.788789793	0.371240203	4.818416153	1.45E-06	8.06E-05
4930448I06Rik	0	NA	NA	NA	NA	NA
Pou3f3os	2.683522333	0.768285461	3.258523652	0.235777163	0.81360559	NA
Pou3f3	4.024418711	5.430091546	2.708109521	2.005122578	0.044949944	NA
2900092D14Rik	0	NA	NA	NA	NA	NA
2610207O16Rik	0	NA	NA	NA	NA	NA
Mrps9	826.9352841	0.149787986	0.15538129	0.964002714	0.335044565	0.601695048
Gpr45	1.31359866	2.165198666	3.718367679	0.582298162	0.560365863	NA
Tgfbrap1	2687.626963	-0.160568402	0.104495506	-1.53660581	0.124389869	0.347098172
AI597479	1592.789626	-0.080129549	0.111382813	-0.719406768	0.471890328	0.71485825
Fhl2	1222.109097	0.511820935	0.359194665	1.424912409	0.154182522	0.393523839
Nck2	1251.959055	0.195291892	0.124466096	1.569036856	0.116639351	0.335038137
1500015O10Rik	246.7866317	1.359773964	0.721547758	1.884523857	0.059494151	0.223434605
Uxs1	884.3249143	0.153923495	0.133189282	1.15567478	0.247814208	0.510607346
Tpp2	1315.365857	0.060403906	0.137984506	0.437758615	0.661561274	0.838688412
Mettl21c	3.116856959	-1.899550579	2.752537003	-0.690109007	0.490125639	NA
Tex30	118.0797696	-0.468608427	0.42469568	-1.103398149	0.2698543	0.536342283
Kdelc1	728.1266589	-0.327379258	0.178340923	-1.835693422	0.066403011	0.239192205
Bivm	547.5688617	-0.190443782	0.211860848	-0.898909749	0.368700735	0.631541574
Ercc5	1242.964349	-0.17191598	0.105669536	-1.626920924	0.103753893	0.31215611
Mettl21e	0	NA	NA	NA	NA	NA
Gulp1	6331.757567	-0.307251683	0.108661949	-2.827592219	0.004689951	0.042253574
4930521E06Rik	6.092347191	-1.94177782	2.066789585	-0.939514034	0.34746689	NA
Col3a1	59563.24287	0.257035285	0.235144467	1.093095186	0.274352009	0.541888152
Col5a2	9528.652072	0.18329093	0.104592497	1.752429047	0.07970006	0.26520851
Wdr75	624.7429442	0.24213698	0.177646913	1.363023854	0.172874993	0.419606168
Slc40a1	237.8711432	1.469073943	0.506670819	2.899464281	0.003738009	0.036047198
Gm4776	0	NA	NA	NA	NA	NA
Dnah7b	159.9185307	-0.690692747	0.418349676	-1.65099386	0.098739829	0.302746616
Slc39a10	3014.917073	-0.305340935	0.12796855	-2.386062322	0.017029865	0.099729828
Mir6350	0	NA	NA	NA	NA	NA
Tmeff2	900.320406	0.430294943	0.420490507	1.023316663	0.306158148	0.574539825
9330175M20Rik	0.035829812	0.203544927	4.080438887	0.049883097	0.960215548	NA
Sdpr	8233.762286	0.504774076	0.256650181	1.966778571	0.049208744	0.198979799
Nabp1	428.4498523	-0.162203521	0.300977753	-0.538921962	0.589940702	0.795760594
Myo1b	7639.607099	-0.481961663	0.111216497	-4.333544725	1.47E-05	0.000513529
Stat4	75.77933843	-0.368671242	0.548370117	-0.67230367	0.501390394	0.737667409
Stat1	3874.054689	-0.13824479	0.317266615	-0.435736959	0.663027587	0.839202501
Gls	4483.435356	-0.383254713	0.140181447	-2.733990285	0.006257189	0.051497966
Nab1	4841.008326	-0.212160404	0.102232423	-2.075275115	0.037961044	0.170299553
Tmem194b	380.8368846	-0.067850821	0.254118628	-0.267004513	0.789465686	0.910176815
Mfsd6	2456.598827	-0.13269713	0.110195347	-1.20419903	0.228512661	0.488703538
Inpp1	1032.25638	-0.128493788	0.167121628	-0.768863908	0.441974105	0.692957155
Hibch	1180.559933	0.541177931	0.234185767	2.310891636	0.020838841	0.114274498
1700019D03Rik	33.03043041	1.435945414	1.107277762	1.296824937	0.194691428	0.449209849
Mstn	7.216367643	5.929714546	2.618572002	2.264484055	0.023544359	NA
1700019A02Rik	1.918128385	-5.179332231	4.000261671	-1.294748358	0.195407052	NA
Pms1	204.5135759	-0.193576483	0.340073337	-0.56921982	0.569206972	0.782980086
Ormdl1	407.7808707	0.279657073	0.227052418	1.231685071	0.218066749	0.475818433
Osgepl1	342.3274566	-0.211478225	0.280654218	-0.753518784	0.451138228	0.699987737
Asnsd1	1222.870658	0.005306333	0.127088937	0.041752911	0.966695674	0.986380779
Dnah7a	10.18407171	4.111925776	1.803188557	2.280363725	0.022586125	NA
Stk17b	641.4871907	0.815148747	0.240171874	3.39402252	0.00068874	0.010312109
Hecw2	1852.053033	-0.462150424	0.118447341	-3.901737425	9.55E-05	0.002302481
Mir7681	0.103313781	1.450754573	4.077884133	0.355761597	0.722019111	NA
Ccdc150	8.251329334	-0.365018925	2.175012838	-0.167823803	0.866721896	NA
Gtf3c3	620.7118265	0.426073228	0.167689301	2.540849203	0.01105836	0.075182488
Pgap1	533.4762381	0.269263671	0.204184254	1.318728872	0.187259771	0.438965892
Ankrd44	1665.160107	-0.065106409	0.145353139	-0.447918838	0.654211773	0.834953083
Sf3b1	7695.540797	-0.056795177	0.085961897	-0.66070176	0.508803595	0.742537146
Coq10b	745.4993184	0.069815211	0.20201159	0.345600029	0.729643324	0.879243
Hspd1	4668.755545	0.346997347	0.091863693	3.777306721	0.000158533	0.003291168
Hspe1	1663.421892	0.358692756	0.12842344	2.793047413	0.005221404	0.045720034
Mob4	1557.467654	-0.269964493	0.145350951	-1.8573287	0.063264404	0.23212256
Rftn2	1890.254671	0.031516948	0.121954396	0.258432241	0.796073337	0.914099477
Mars2	228.5313618	0.01903042	0.258936145	0.073494646	0.941412504	0.97729556
Boll	0	NA	NA	NA	NA	NA
Plcl1	647.2658367	0.086728878	0.209134494	0.414703843	0.678358719	0.848705037
9130227L01Rik	0	NA	NA	NA	NA	NA
Hsfy2	0	NA	NA	NA	NA	NA
Satb2	145.1165479	-0.193242518	0.373026438	-0.518039737	0.604430545	0.805650898
9130024F11Rik	28.30150635	0.044092814	0.800814709	0.055059945	0.956090707	0.981861288
BC055402	0.463490514	0.203518935	4.080438887	0.049876727	0.960220624	NA
4930558J18Rik	1.60305618	2.152304781	4.038643254	0.53292768	NA	NA
1700066M21Rik	280.2818861	-0.176177259	0.277455752	-0.634974252	0.525445208	0.753839273
Tyw5	246.4759008	-0.081630849	0.385274298	-0.211877225	0.832202819	0.930871069
9430016H08Rik	550.3907943	-0.107205075	0.178574179	-0.600339173	0.548280217	0.769434214
Spats2l	1124.111682	0.514624548	0.289370701	1.778426587	0.075333819	0.257579455
Kctd18	740.7351512	-0.09082285	0.16006403	-0.56741574	0.570431759	0.784076212
Sgol2	78.61446663	2.250816231	0.600526574	3.748070991	0.0001782	0.003583063
Aox1	1133.335677	0.616248424	0.244512958	2.520309878	0.011725156	0.077944371
Aox3	253.4813523	1.123143812	0.443296891	2.53361536	0.011289257	0.076221988
Aox4	1.245150524	-3.940206833	4.00803837	-0.983076126	0.325569973	NA
Aox2	8.853674006	1.491133442	1.687602941	0.883580732	0.376922584	NA
Bzw1	6425.399282	-0.036390465	0.075674735	-0.480879981	0.630601802	0.821632108
Clk1	5517.756077	-0.334143746	0.162494409	-2.056339961	0.039749759	0.174219608
Ppil3	453.1647358	0.565433109	0.219327277	2.578033693	0.009936431	0.07015194
Nif3l1	515.8456317	0.318281505	0.145615821	2.185761845	0.028833034	0.142461753
Orc2	969.997709	0.270871502	0.118242022	2.290822656	0.021973673	0.117852152
Fam126b	1245.917736	0.196482864	0.16584462	1.184740661	0.23612	0.496705937
Ndufb3	1560.073155	0.197822148	0.131973078	1.498958356	0.133884436	0.362552441
Gm20257	76.60144935	1.069759862	0.678162528	1.577438766	0.114694601	0.331204387
Als2cr12	72.3576865	2.058183223	0.814493287	2.526949277	0.011505812	0.076930833
Cflar	4145.545622	0.037027865	0.105239675	0.351843213	0.724955849	0.876912357
Casp8	620.8161539	0.645946653	0.286734582	2.252768568	0.024273745	0.1264858
Trak2	10710.4516	-0.374877884	0.099514933	-3.767051574	0.000165187	0.003377001
Stradb	662.9781741	0.023465945	0.169411067	0.138514829	0.889833551	0.95659554
Als2cr11	0.987019502	0.203512118	4.080438887	0.049875056	0.960221955	NA
Tmem237	1075.282921	-0.191683055	0.142755164	-1.342739904	0.179356209	0.428048612
Mpp4	44.60501775	-0.389631773	0.542485592	-0.718234325	0.472612817	0.715458177
Als2	4072.749629	-0.39340097	0.11299153	-3.481685479	0.000498269	0.008061391
Cdk15	177.0799062	0.38487296	0.426641368	0.90209949	0.36700402	0.630218478
Fzd7	2972.08763	0.349749974	0.227677972	1.536160792	0.124498949	0.34733643
Gm973	68.9376193	0.677955532	0.760228748	0.891778342	0.372511753	0.634953941
Sumo1	1758.884211	0.1500828	0.109414318	1.371692504	0.170159183	0.416008651
Nop58	786.4661711	0.013451475	0.190172489	0.070733022	0.943610239	0.977694132
Snord70	0.258412718	-1.911076361	4.049312856	-0.47195078	0.636961921	NA
Snord11	0.354905901	0.203522089	4.080438887	0.0498775	0.960220008	NA
Bmpr2	6806.470216	-0.121640078	0.080831293	-1.504863687	0.132359126	0.360706944
Fam117b	2354.314641	-0.06161722	0.12002538	-0.513368256	0.607693746	0.807061048
Ica1l	22.36968613	-0.610582501	1.185373318	-0.51509722	0.606485085	0.806640908
Wdr12	438.3616972	-0.012156389	0.132512995	-0.091737332	0.926906736	0.972137874
Carf	412.9898761	-0.377190804	0.335912659	-1.122883564	0.261486949	0.526710966
Nbeal1	2027.105234	0.050352342	0.169135678	0.297703844	0.765929209	0.897943721
Cyp20a1	1590.283314	-0.136232161	0.112419825	-1.211816161	0.225582761	0.485335697
Abi2	2309.20969	-0.520738505	0.116762481	-4.459810206	8.20E-06	0.000324105
Raph1	704.0844166	0.054299078	0.184479412	0.294336788	0.768500564	0.899088616
Cd28	25.99739498	1.940704998	1.30548487	1.486577931	0.13712632	0.367257007
Ctla4	3.34953874	6.067136578	3.998632571	1.517302846	NA	NA
Icos	11.07220755	1.006939938	1.514844905	0.664714872	0.50623288	NA
9530026F06Rik	0.259561457	2.492098932	4.04314454	0.616376414	0.537646116	NA
Pard3b	1379.4875	-0.080107011	0.144572703	-0.554094993	0.579513837	0.788939706
Nrp2	5968.715902	-0.136363311	0.078996216	-1.726200542	0.084311341	0.273317051
4930487H11Rik	37.73879011	-1.103001622	1.020699994	-1.080632535	0.279860604	0.547958227
Ino80d	2900.240917	-0.251875203	0.110721866	-2.274846081	0.022915165	0.121567313
Ino80dos	161.1288721	-0.284613189	0.41533147	-0.685267575	0.493175089	0.731306065
Ndufs1	2696.072705	0.208450386	0.092829058	2.245529488	0.024734161	0.127975057
Eef1b2	7316.681359	0.111746828	0.084304548	1.325513629	0.185000852	0.435632398
Snora41	2.764915139	5.262285964	3.896770279	1.350422423	0.176880522	NA
Gpr1	54.8544814	1.881035	0.932603265	2.016972351	0.043698399	0.185042027
Zdbf2	36.58848049	0.474249138	0.818715782	0.579259798	0.562413887	0.778972197
Adam23	1771.57142	-0.2621747	0.161675079	-1.621614798	0.104885852	0.314014873
Dytn	0.037802052	0.203544927	4.080438887	0.049883097	0.960215548	NA
Mdh1b	1.533704993	0.203506753	4.080438887	0.049873741	0.960223003	NA
Fastkd2	481.3816693	0.177718566	0.227500198	0.781179828	0.434696736	0.686878437
4933402D24Rik	14.83862528	1.314436641	1.062798304	1.236769607	0.216172628	NA
Gm13749	163.6195616	0.016568263	0.381955091	0.043377515	0.965400601	0.986190118
Mir1958	0.937471787	-1.248247971	3.969523242	-0.314457907	0.753173281	NA
Klf7	593.8594243	-0.512449759	0.187691679	-2.730274263	0.006328166	0.051907247
Mir6899	0	NA	NA	NA	NA	NA
Creb1	2341.370919	-0.373660105	0.107731772	-3.468429967	0.000523509	0.00832277
Mettl21a	555.8725739	0.49643795	0.164893587	3.010656493	0.002606836	0.027749454
2810408I11Rik	1.440201234	3.459215047	4.019482918	0.860611954	NA	NA
Ccnyl1	893.4424752	-0.214427612	0.111744539	-1.918909092	0.05499584	0.213261645
Fzd5	404.6654023	0.610470951	0.186641262	3.270825238	0.001072342	0.014447043
Plekhm3	1359.397469	0.036646469	0.107476902	0.340970646	0.73312568	0.881249543
Akr1cl	0.466094022	1.450729452	4.077884135	0.355755437	0.722023725	NA
Cryge	0	NA	NA	NA	NA	NA
Crygd	0.248850492	0.203526378	4.080438887	0.049878551	0.96021917	NA
Crygc	0	NA	NA	NA	NA	NA
