geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Slco5a1	8.138528902	1.575621533	1.570245815	1.003423488	0.315656576	NA
Prdm14	1.470715033	3.403887536	4.020638537	0.846603718	0.397216041	NA
Ncoa2	3871.103881	-0.067622894	0.096625142	-0.699847806	0.484022356	0.793697399
Tram1	5491.422798	-0.042060492	0.082187243	-0.511764237	0.608816022	0.865598392
Lactb2	1312.795264	0.023105809	0.136096937	0.169774647	0.865187366	0.960510932
Xkr9	0	NA	NA	NA	NA	NA
Gm5523	1.111797297	-0.584527782	2.266243339	-0.257928075	0.796462417	NA
Eya1	27.58898445	0.875746185	1.146896136	0.763579331	0.44511797	0.767406047
Msc	83.76045106	-0.237112191	0.419206377	-0.565621623	0.571651025	0.847692435
Trpa1	1.529358191	0.165778534	2.071791637	0.080016991	0.936223742	NA
Kcnb2	1.96926428	-0.248797529	2.628490421	-0.094654151	0.924589537	NA
Terf1	495.5007856	0.005981425	0.235778361	0.025368845	0.979760761	0.994581562
Sbspon	7658.42515	-0.490861766	0.111212365	-4.413733728	1.02E-05	0.000438878
4930444P10Rik	2.697935948	-4.59048382	3.936234006	-1.166212124	NA	NA
Rpl7	19516.71811	-0.057039389	0.067994175	-0.8388864	0.40153306	0.739385018
Rdh10	985.9405231	-0.461541541	0.214535461	-2.151353153	0.031448336	0.19600511
Stau2	473.1568092	-0.026394448	0.241327054	-0.109372107	0.912907356	0.976174632
Ube2w	1552.464901	0.305830734	0.120448313	2.539103511	0.011113694	0.099618988
Tceb1	1917.403199	0.376879795	0.1246222	3.02417863	0.002493092	0.034444997
D030040B21Rik	4.327821211	0.209067919	3.746811855	0.055798884	NA	NA
Tmem70	941.7750837	0.221928831	0.173485413	1.27923626	0.200813871	0.548450976
Ly96	101.9873162	-0.138007229	0.539320393	-0.25589099	0.798035012	0.939117045
Jph1	232.1623178	0.558152284	0.430309272	1.297095647	0.194598279	0.539307031
Gdap1	13.29899048	-0.443536402	1.058816833	-0.41889814	0.675290576	0.894091938
Pi15	235.2595265	-0.833704331	0.588600394	-1.416418233	0.156653089	0.481654577
Crispld1	366.2161119	-0.183479341	0.323080389	-0.567906153	0.570098694	0.846298061
Crisp4	0	NA	NA	NA	NA	NA
Defb44-ps	0	NA	NA	NA	NA	NA
Defb18	0	NA	NA	NA	NA	NA
Defb41	0	NA	NA	NA	NA	NA
Gm15386	0	NA	NA	NA	NA	NA
Tfap2d	0	NA	NA	NA	NA	NA
Tfap2b	4.976583927	4.025973747	2.390195024	1.684370399	0.092110108	NA
Pkhd1	0.66989062	1.946084533	4.065238732	0.478713468	0.632142483	NA
4930486I03Rik	0	NA	NA	NA	NA	NA
Mir206	0	NA	NA	NA	NA	NA
Mir133b	0	NA	NA	NA	NA	NA
Il17a	0	NA	NA	NA	NA	NA
Il17f	3.855646156	-4.383635356	3.941901691	-1.112061055	NA	NA
Mcm3	459.7239479	0.253145818	0.245565485	1.030868884	0.30260231	0.657420623
6720483E21Rik	22.08198309	-2.29111351	1.018126321	-2.250323426	0.024428422	0.167369206
Paqr8	3242.876661	-0.666817973	0.126172897	-5.284954131	1.26E-07	1.02E-05
Efhc1	118.7221448	-0.053081759	0.510033894	-0.104074963	0.917109859	0.976525575
Tram2	294.1563591	-0.393426905	0.319445484	-1.231593258	0.218101061	0.56829934
Tmem14a	882.4383429	0.022031222	0.17639481	0.124897226	0.900604915	0.971885042
Gsta3	492.9542927	-0.246375993	0.325220793	-0.757565316	0.44871125	0.77033206
Gm4956	1.398570345	3.918293954	4.012853741	0.976435775	0.32884856	NA
Khdc1a	0	NA	NA	NA	NA	NA
Khdc1c	0	NA	NA	NA	NA	NA
Khdc1b	0.136349407	-1.441019311	4.066515496	-0.354362184	0.723067471	NA
Kcnq5	102.4591265	0.057929249	0.497552097	0.11642851	0.907312941	0.974821982
Rims1	315.9775793	0.275668265	0.268459153	1.026853667	0.304489374	0.658904123
4933415F23Rik	0.06051877	0.689961989	4.080523814	0.169086622	0.865728507	NA
Mir30a	0	NA	NA	NA	NA	NA
Mir30c-2	0	NA	NA	NA	NA	NA
Ogfrl1	1080.407723	-0.203176052	0.153686823	-1.322013479	0.186163663	0.526809521
B3gat2	30.75326029	-1.31213709	1.186508304	-1.105881084	0.268777993	0.625622606
Smap1	1294.350295	0.110472608	0.157818824	0.699996399	0.483929554	0.793653672
1110058L19Rik	325.5616553	0.341087923	0.276956855	1.231556171	0.218114922	0.56829934
Fam135a	902.4138875	-0.443449573	0.128759	-3.444027788	0.000573117	0.011145009
Col9a1	15.38968947	-1.60113805	1.48056426	-1.081437728	0.279502447	0.634045362
Col19a1	14.71710448	-6.42128744	1.725602869	-3.721184958	0.00019829	0.00487351
Lmbrd1	8470.538026	-0.171978212	0.093967278	-1.830192547	0.067221152	0.303626309
Bai3	57.55424548	-0.909554639	0.689262154	-1.319606238	0.186966519	0.52814101
Gm20172	0	NA	NA	NA	NA	NA
4931408C20Rik	0	NA	NA	NA	NA	NA
Gm597	0	NA	NA	NA	NA	NA
Mir6342	0	NA	NA	NA	NA	NA
Phf3	3060.765424	-0.125352484	0.110127151	-1.138252303	0.255015144	0.611414787
Ptp4a1	555.4767645	0.152911612	0.193430406	0.790525205	0.429221108	0.755528922
Gm13363	0	NA	NA	NA	NA	NA
4931428L18Rik	0	NA	NA	NA	NA	NA
Lgsn	0	NA	NA	NA	NA	NA
Pih1d3	0	NA	NA	NA	NA	NA
Gm4850	0.590171997	0.209067646	4.080523814	0.051235492	0.95913787	NA
Khdrbs2	0.561209928	-0.271826698	4.080523814	-0.066615638	0.946887696	NA
Gm9839	0.801425828	-3.918818595	4.008361186	-0.977661047	0.328241993	NA
Gm5415	0	NA	NA	NA	NA	NA
Prim2	260.305002	0.074807554	0.334867609	0.223394416	0.82322855	0.947025958
1700001G17Rik	10.70471567	0.456474893	1.580614732	0.288795798	0.772737648	NA
Rab23	1139.610262	0.039846351	0.149480327	0.266565855	0.789803448	0.936714297
Bag2	173.8126561	-0.103773341	0.341764244	-0.303640133	0.761402073	0.927595361
Zfp451	1062.33788	-0.22853881	0.156585712	-1.459512541	0.144424091	0.462996113
Gm15455	1.776564125	-0.830628451	1.902917134	-0.436502692	0.662472047	NA
Bend6	95.71816775	0.994669662	0.388377708	2.561088452	0.010434479	0.09600924
Dst	28583.76013	0.052503341	0.073412907	0.715178617	0.47449868	0.788002609
Mir6896	0	NA	NA	NA	NA	NA
Mir5103	3.004990678	3.879068594	4.013354557	0.96654022	0.333773932	NA
Ccdc115	719.2682874	0.256214854	0.147303488	1.739367183	0.081970197	0.33813464
Imp4	1081.509384	0.290906522	0.149372002	1.947530448	0.051471173	0.260927378
Ptpn18	212.4551529	0.894355007	0.340358007	2.627689047	0.008596706	0.083858328
Prss39	2.611444173	3.347732325	4.021667249	0.832423997	NA	NA
Cfc1	0	NA	NA	NA	NA	NA
Prss40	0	NA	NA	NA	NA	NA
Amer3	0.619880947	-1.248470556	2.342948141	-0.532863077	0.594128366	NA
AA619741	0.445236571	-3.069985652	4.019329801	-0.763805362	0.444983241	NA
Arhgef4	81.10743577	-0.841840867	0.708952745	-1.187442849	0.235052987	0.587977809
Fam168b	7294.759354	-0.018175281	0.077556538	-0.234348794	0.814714209	0.944420402
Plekhb2	3465.0241	0.211515495	0.12922165	1.636842553	0.101663372	0.382946381
Mir7669	0	NA	NA	NA	NA	NA
Hs6st1	1960.71491	0.202833274	0.154256366	1.314910234	0.188540073	0.530731505
Uggt1	2394.946635	0.272962499	0.131019018	2.083380748	0.037216532	0.216132246
Mir6897	0.322468304	-2.614080148	4.028463769	-0.648902484	0.516401409	NA
Neurl3	340.1751661	0.894428289	0.31243724	2.862745457	0.004199878	0.050506055
Arid5a	930.0780565	-0.435816888	0.177197015	-2.459504679	0.013912888	0.115801789
Kansl3	4678.517396	-0.173096564	0.089839176	-1.926738107	0.054012276	0.269291057
Mir6898	0	NA	NA	NA	NA	NA
Fer1l5	324.6319093	0.336268203	0.325346313	1.033570043	0.30133721	0.656514699
Lman2l	1533.442541	0.139636548	0.101034693	1.382065348	0.166951637	0.495264602
Cnnm4	557.040215	0.010261258	0.214867179	0.047756285	0.961910476	0.988138621
Cnnm3	3025.827671	-0.043390116	0.087177489	-0.49772156	0.61868031	0.870379263
Ankrd23	526.7983352	-0.125507722	0.650015687	-0.193084143	0.846893071	0.953923232
Ankrd39	643.1848457	-0.112279558	0.172051803	-0.652591578	0.514019617	0.81257308
Sema4c	8182.885753	-0.491391376	0.231631443	-2.121436409	0.033885094	0.205387392
Fam178b	14543.5817	-0.333783475	0.158922952	-2.100284899	0.035703787	0.211558548
Cox5b	3784.459641	0.151387273	0.108468811	1.395675601	0.162812205	0.489334107
Actr1b	3258.73254	-0.060546116	0.102068803	-0.593189241	0.553054512	0.835819139
4933424G06Rik	0.415298331	3.177478321	4.02504197	0.789427376	0.429862261	NA
Zap70	14.14061369	-0.445718618	1.20243656	-0.370679529	0.710876239	0.910324754
Tmem131	2961.233615	-0.109039884	0.108709834	-1.003036061	0.315843462	0.668750014
Cnga3	0.90620018	3.060490009	4.018280936	0.761641622	0.446273926	NA
Inpp4a	3836.840763	-0.261181398	0.102815109	-2.540301724	0.011075687	0.099516949
Coa5	4838.443116	0.191999962	0.086826107	2.211316023	0.027013961	0.177714195
Unc50	2096.837357	0.10986897	0.121062691	0.907537813	0.364122463	0.708889494
Mgat4a	489.6545453	0.204634126	0.255994103	0.799370471	0.424075628	0.753155108
4930594C11Rik	1.888611319	0.750257054	3.30491397	0.227012582	0.820413958	NA
2010300C02Rik	17.41664992	-0.01753583	1.12936242	-0.015527195	0.987611589	0.996608262
Tsga10	413.8207826	-0.333776581	0.225341843	-1.481201079	0.138552999	0.452373735
Lipt1	139.364885	0.435735879	0.267741134	1.627452134	0.103641107	0.387352838
Mitd1	289.8680152	1.022201125	0.286309196	3.570269974	0.000356613	0.007724228
Mrpl30	1297.5012	-0.068994875	0.155883038	-0.442606688	0.658050246	0.88597774
Lyg2	0.828642969	2.775502681	4.034761182	0.687897637	0.491517245	NA
Lyg1	0.128936614	0.689961989	4.080523814	0.169086622	0.865728507	NA
Txndc9	2143.684492	0.137288439	0.125481112	1.09409645	0.273912679	0.628972933
Eif5b	3576.542508	-0.118991708	0.10774633	-1.104369017	0.269433095	0.625638784
Rev1	887.623381	-0.200430973	0.150545091	-1.331368369	0.183067832	0.521781503
Aff3	2322.903006	-0.110441348	0.248075011	-0.44519336	0.656180025	0.885018961
Lonrf2	613.926467	-0.237137226	0.15956737	-1.486126049	0.137245783	0.450158982
Chst10	72.90452052	-0.067736946	0.536429483	-0.126273719	0.899515259	0.971885042
Nms	0.404626407	1.601121585	4.059306539	0.394432293	0.693261906	NA
Pdcl3	2012.421592	-0.012991383	0.109986736	-0.118117723	0.905974381	0.974428084
Mir6349	0	NA	NA	NA	NA	NA
Npas2	69.50366297	0.085557402	0.749668774	0.114126938	0.909137168	0.975596082
Rpl31	12674.6663	0.102931978	0.087416227	1.177492793	0.238998872	0.591856861
Tbc1d8	766.8974878	-0.084434687	0.2747143	-0.30735454	0.758573526	0.92638359
Cnot11	881.8805929	0.018876966	0.165670716	0.113942684	0.909283229	0.975596842
Snord89	15.44052381	0.300049185	1.621438143	0.185051268	0.853188824	0.956243245
Rnf149	1592.947971	-0.138149635	0.11219802	-1.231301901	0.218209971	0.56829934
Creg2	24.30926649	0.193001483	1.08422365	0.178008922	0.858715969	0.958158038
Rfx8	4.685456366	-0.831881254	2.617805086	-0.317778149	0.750653227	NA
Gm3646	1.917869126	4.300769393	4.008613654	1.07288199	0.283324068	NA
1700066B17Rik	0	NA	NA	NA	NA	NA
Map4k4	16627.07554	-0.115856484	0.086645119	-1.337138029	0.181177586	0.519026036
Gm16894	5.598616938	3.953926876	2.571238833	1.537751696	0.124109338	NA
Il1r2	37.62542673	-3.577450731	1.059611836	-3.376189854	0.000734972	0.013539371
Il1r1	1548.13028	0.122722841	0.167904737	0.730907554	0.464835622	0.781301092
Il1rl2	276.5683627	-0.588660228	0.378870214	-1.553725278	0.120249961	0.421351377
Il1rl1	324.6889145	0.0672593	0.369992155	0.181785747	0.85575087	0.957330288
Il18r1	28.93498261	-0.534505254	1.327692045	-0.402582252	0.687255568	0.898410792
Il18rap	37.06244897	1.140199265	0.868293887	1.313149018	0.189132739	0.531509317
Slc9a4	16.74218122	0.994861345	1.368081231	0.727194645	0.467106726	0.782325402
Slc9a2	45.41434408	-0.711947685	0.908212191	-0.783900163	0.433098694	0.758074007
Mfsd9	187.3196128	0.424521394	0.357797318	1.186485681	0.235430553	0.588458941
Tmem182	211.7356596	2.326391411	0.372652538	6.242789668	4.30E-10	7.18E-08
4930448I06Rik	0	NA	NA	NA	NA	NA
Pou3f3os	2.683522333	3.200985932	3.338732547	0.958742842	0.33768831	NA
Pou3f3	4.024418711	1.219285471	2.591209531	0.470546846	0.637964374	NA
2900092D14Rik	0	NA	NA	NA	NA	NA
2610207O16Rik	0	NA	NA	NA	NA	NA
Mrps9	826.9352841	0.133435305	0.155370034	0.858822651	0.390438369	0.730742987
Gpr45	1.31359866	2.643055077	3.737161067	0.707236062	0.479419791	NA
Tgfbrap1	2687.626963	-0.116446788	0.104513917	-1.114174946	0.265204141	0.622898227
AI597479	1592.789626	-0.119150157	0.11136109	-1.069944237	0.284644409	0.639497429
Fhl2	1222.109097	0.337316462	0.35914648	0.93921695	0.347619368	0.694684172
Nck2	1251.959055	0.174985706	0.124453992	1.40602727	0.159716027	0.485412722
1500015O10Rik	246.7866317	0.631665765	0.720961418	0.876143646	0.380951948	0.723587273
Uxs1	884.3249143	-0.042010068	0.133008136	-0.31584585	0.752119515	0.924556028
Tpp2	1315.365857	0.087108936	0.138003739	0.631207071	0.527905139	0.821211508
Mettl21c	3.116856959	-4.647067273	2.717110015	-1.710297797	0.087210819	NA
Tex30	118.0797696	0.007425627	0.425811285	0.017438775	0.986086576	0.995992084
Kdelc1	728.1266589	-0.124787215	0.178511673	-0.699042323	0.484525582	0.793970599
Bivm	547.5688617	-0.182016404	0.211872532	-0.85908448	0.390293909	0.730742987
Ercc5	1242.964349	0.044634541	0.105856363	0.421651943	0.673279087	0.893205848
Mettl21e	0	NA	NA	NA	NA	NA
Gulp1	6331.757567	-0.180661031	0.108682329	-1.662285232	0.096455597	0.371605691
4930521E06Rik	6.092347191	-2.260817708	2.065089754	-1.094779393	0.273613297	NA
Col3a1	59563.24287	-0.161215886	0.235141194	-0.685613115	0.492957109	0.798712685
Col5a2	9528.652072	0.169653507	0.104591498	1.622058301	0.104790865	0.389326814
Wdr75	624.7429442	0.092149721	0.177485311	0.519196326	0.603623841	0.862450994
Slc40a1	237.8711432	2.127235746	0.507834508	4.188836548	2.80E-05	0.00102058
Gm4776	0	NA	NA	NA	NA	NA
Dnah7b	159.9185307	-0.756355018	0.418257908	-1.808346009	0.070552665	0.310656688
Slc39a10	3014.917073	-0.03351917	0.128045176	-0.261776122	0.793494049	0.937499218
Mir6350	0	NA	NA	NA	NA	NA
Tmeff2	900.320406	0.058031521	0.420372109	0.138047982	0.890202496	0.969144361
9330175M20Rik	0.035829812	-0.271826698	4.080523814	-0.066615638	0.946887696	NA
Sdpr	8233.762286	0.448999743	0.256647251	1.749481991	0.080207739	0.334354613
Nabp1	428.4498523	-0.009259404	0.301116385	-0.030750248	0.975468718	0.99308245
Myo1b	7639.607099	-0.381731379	0.111229022	-3.431940443	0.000599279	0.01156401
Stat4	75.77933843	0.0919211	0.54950789	0.167278945	0.86715057	0.961678886
Stat1	3874.054689	0.267372103	0.317307772	0.84262702	0.399437074	0.737996325
Gls	4483.435356	-0.048226394	0.140240202	-0.343884233	0.73093335	0.918784233
Nab1	4841.008326	-0.245381786	0.102226406	-2.400375755	0.01637825	0.130194527
Tmem194b	380.8368846	-0.040389798	0.254154036	-0.158918579	0.873733022	0.963465234
Mfsd6	2456.598827	-0.102681795	0.11020918	-0.931699113	0.351492045	0.698430723
Inpp1	1032.25638	-0.027364453	0.167187967	-0.163674776	0.869987176	0.962582602
Hibch	1180.559933	0.099497647	0.233992712	0.425216863	0.670678592	0.891785192
1700019D03Rik	33.03043041	-0.315650623	1.10026594	-0.286885753	0.7741998	0.930762363
Mstn	7.216367643	0.816511321	2.490572666	0.327840794	0.743032041	NA
1700019A02Rik	1.918128385	0.209067646	4.080523814	0.051235492	0.95913787	NA
Pms1	204.5135759	-0.075471119	0.340271156	-0.221796991	0.824471922	0.947025958
Ormdl1	407.7808707	0.10041103	0.226827758	0.442675228	0.658000663	0.88597774
Osgepl1	342.3274566	-0.028664163	0.280886265	-0.102049001	0.918717781	0.976880928
Asnsd1	1222.870658	0.033397421	0.127112012	0.262740088	0.792750916	0.936954813
Dnah7a	10.18407171	-0.974620075	1.639565539	-0.594438009	0.552219193	NA
Stk17b	641.4871907	0.48451917	0.239879392	2.019844911	0.043399477	0.237012753
Hecw2	1852.053033	-0.477461252	0.118442214	-4.031174675	5.55E-05	0.001786419
Mir7681	0.103313781	1.456283671	4.077969028	0.357110037	0.721009431	NA
Ccdc150	8.251329334	-0.919323191	2.172172776	-0.423227471	0.672129306	NA
Gtf3c3	620.7118265	0.317979612	0.16756431	1.897657151	0.057741261	0.277571676
Pgap1	533.4762381	0.326435699	0.204253421	1.59818963	0.110000781	0.400273962
Ankrd44	1665.160107	0.04163219	0.145404473	0.286319873	0.774633138	0.930802699
Sf3b1	7695.540797	0.050354213	0.085981054	0.585643125	0.558115362	0.838791253
Coq10b	745.4993184	-0.000784287	0.201962512	-0.003883328	0.99690156	0.999769289
Hspd1	4668.755545	0.215376521	0.091827699	2.345441776	0.019004547	0.143267976
Hspe1	1663.421892	0.130713776	0.128299303	1.018819067	0.308288872	0.66240685
Mob4	1557.467654	-0.25789111	0.145358736	-1.77417001	0.076035033	0.323805002
Rftn2	1890.254671	0.116042352	0.121997199	0.95118866	0.341508614	0.689891226
Mars2	228.5313618	0.211791358	0.259331676	0.816681407	0.414110519	0.746838053
Boll	0	NA	NA	NA	NA	NA
Plcl1	647.2658367	0.144208751	0.209187313	0.689376183	0.490586568	0.797674125
9130227L01Rik	0	NA	NA	NA	NA	NA
Hsfy2	0	NA	NA	NA	NA	NA
Satb2	145.1165479	-0.339980373	0.372757101	-0.912069474	0.361732146	0.70746261
9130024F11Rik	28.30150635	-0.340162706	0.798920465	-0.425777935	0.670269667	0.891403036
BC055402	0.463490514	0.209067646	4.080523814	0.051235492	0.95913787	NA
4930558J18Rik	1.60305618	-2.172984819	3.960565361	-0.54865521	NA	NA
1700066M21Rik	280.2818861	-0.497782521	0.277015838	-1.796946067	0.072344182	0.314299927
Tyw5	246.4759008	0.194034365	0.385605668	0.503193757	0.614828054	0.868345157
9430016H08Rik	550.3907943	0.097670206	0.178807885	0.546229861	0.584907942	0.853707757
Spats2l	1124.111682	0.287086175	0.289282457	0.992407829	0.320998621	0.672602631
Kctd18	740.7351512	-0.101018228	0.160058285	-0.631134016	0.527952901	0.821211508
Sgol2	78.61446663	0.942254316	0.595440551	1.58244902	0.113547102	0.40774965
Aox1	1133.335677	0.684743225	0.24454761	2.800040558	0.005109619	0.05779367
Aox3	253.4813523	-0.113005866	0.441649752	-0.255872137	0.79804957	0.939117045
Aox4	1.245150524	-0.271826698	4.080523814	-0.066615638	0.946887696	NA
Aox2	8.853674006	0.731456432	1.680140772	0.435354254	0.66330531	NA
Bzw1	6425.399282	-0.095589984	0.075662336	-1.26337606	0.206454064	0.55457782
Clk1	5517.756077	-0.130726938	0.162519519	-0.804376845	0.421179369	0.751108044
Ppil3	453.1647358	0.62172207	0.219411326	2.833591503	0.004602813	0.053469461
Nif3l1	515.8456317	0.286509472	0.14556972	1.968194154	0.049045703	0.253788297
Orc2	969.997709	0.084542342	0.118061514	0.71608722	0.473937494	0.787468599
Fam126b	1245.917736	-0.111107403	0.165672197	-0.670646042	0.502446044	0.804840196
Ndufb3	1560.073155	0.250692637	0.132004899	1.899116165	0.057549204	0.277358011
Gm20257	76.60144935	0.511821832	0.676644012	0.756412268	0.449402055	0.770989693
Als2cr12	72.3576865	2.15737802	0.814922061	2.647342761	0.008112708	0.080815257
Cflar	4145.545622	0.061832293	0.105247342	0.587495057	0.556871269	0.838337033
Casp8	620.8161539	0.420990593	0.286566402	1.469085666	0.141809555	0.457829058
Trak2	10710.4516	-0.272674168	0.099525504	-2.739741632	0.00614875	0.066209175
Stradb	662.9781741	0.173949793	0.169566443	1.025850339	0.304962134	0.659359191
Als2cr11	0.987019502	-4.212742178	4.005831457	-1.051652378	0.292959067	NA
Tmem237	1075.282921	-0.05443502	0.14285657	-0.381046665	0.703168622	0.905899102
Mpp4	44.60501775	0.479111305	0.546929195	0.876002431	0.381028712	0.723641642
Als2	4072.749629	-0.353109209	0.113001287	-3.124824674	0.001779111	0.026610539
Cdk15	177.0799062	-0.471772622	0.425422489	-1.108950829	0.267451395	0.624184953
Fzd7	2972.08763	0.171529825	0.227647036	0.753490264	0.45115536	0.771356616
Gm973	68.9376193	-0.445428474	0.757557679	-0.587979617	0.556545975	0.838024551
Sumo1	1758.884211	0.100283216	0.109386937	0.916775064	0.359260522	0.704553707
Nop58	786.4661711	-0.182544278	0.190033645	-0.960589258	0.336758732	0.68573793
Snord70	0.258412718	-0.271826698	4.080523814	-0.066615638	0.946887696	NA
Snord11	0.354905901	0.209067646	4.080523814	0.051235492	0.95913787	NA
Bmpr2	6806.470216	-0.180841275	0.080820407	-2.237569472	0.025249144	0.170512105
Fam117b	2354.314641	-0.0021291	0.12005033	-0.017735066	0.985850207	0.99592072
Ica1l	22.36968613	-0.810948952	1.184654953	-0.684544432	0.493631442	0.799339421
Wdr12	438.3616972	0.232256531	0.132996419	1.746336733	0.080752457	0.335188138
Carf	412.9898761	-0.112848628	0.336114432	-0.335744666	0.73706342	0.920454154
Nbeal1	2027.105234	-0.00781718	0.169117967	-0.046223241	0.963132319	0.988495176
Cyp20a1	1590.283314	-0.104669438	0.112441344	-0.930880359	0.351915455	0.698483357
Abi2	2309.20969	-0.422603002	0.116800344	-3.618165736	0.000296698	0.006676602
Raph1	704.0844166	0.192283055	0.184605927	1.04158657	0.297603398	0.65240984
Cd28	25.99739498	1.199699923	1.301210147	0.921987833	0.356534922	0.701872706
Ctla4	3.34953874	6.072727199	3.998716483	1.518669109	NA	NA
Icos	11.07220755	1.157708409	1.516412865	0.763451983	0.445193888	NA
9530026F06Rik	0.259561457	2.4976367	4.043229002	0.617733178	0.536751238	NA
Pard3b	1379.4875	0.046517969	0.144646726	0.321597109	0.747757934	0.923379386
Nrp2	5968.715902	-0.078615182	0.07901054	-0.994996132	0.319738146	0.671740574
4930487H11Rik	37.73879011	-0.370627989	1.022614892	-0.362431636	0.717029502	0.913038943
Ino80d	2900.240917	-0.187751758	0.110744573	-1.695358539	0.090007426	0.355863132
Ino80dos	161.1288721	-0.293523706	0.41532507	-0.706732455	0.479732757	0.791034483
Ndufs1	2696.072705	0.1397709	0.092798776	1.506171799	0.132023077	0.441157487
Eef1b2	7316.681359	0.099759574	0.084303196	1.183342732	0.236673344	0.589702254
Snora41	2.764915139	1.541933879	3.825836652	0.403031812	0.686924822	NA
Gpr1	54.8544814	-0.022898062	0.926175325	-0.024723248	0.980275712	0.994730491
Zdbf2	36.58848049	-0.52331402	0.815130047	-0.64200065	0.520872761	0.816767247
Adam23	1771.57142	0.120048556	0.161824219	0.741845424	0.458180995	0.776006185
Dytn	0.037802052	-0.271826698	4.080523814	-0.066615638	0.946887696	NA
Mdh1b	1.533704993	-4.857236955	4.001793511	-1.213765014	0.22483747	NA
Fastkd2	481.3816693	0.107013578	0.227430113	0.4705339	0.63797362	0.878367784
4933402D24Rik	14.83862528	0.256853349	1.05322977	0.243872094	0.807329883	0.942438676
Gm13749	163.6195616	-0.793439262	0.380483612	-2.085344115	0.037038076	0.215541968
Mir1958	0.937471787	2.60760254	4.0396836	0.645496726	0.518605339	NA
Klf7	593.8594243	-0.512426733	0.187695404	-2.730097384	0.006331562	0.06793436
Mir6899	0	NA	NA	NA	NA	NA
Creb1	2341.370919	-0.406569476	0.107719807	-3.774324226	0.000160442	0.004115638
Mettl21a	555.8725739	0.170066056	0.164454034	1.034125173	0.301077649	0.656437974
2810408I11Rik	1.440201234	-0.885630478	3.944297385	-0.224534408	NA	NA
Ccnyl1	893.4424752	-0.183276456	0.111781747	-1.639591983	0.101090031	0.382285622
Fzd5	404.6654023	0.446648168	0.186364397	2.396638923	0.01654622	0.131081783
Plekhm3	1359.397469	0.131981577	0.107552335	1.227138181	0.219770659	0.570470135
Akr1cl	0.466094022	-1.531296706	4.02224561	-0.380706912	0.703420739	NA
Cryge	0	NA	NA	NA	NA	NA
