geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gulp1	555.4372523	-0.426930901	0.153441572	-2.782367879	0.005396383	0.043139117
4930521E06Rik	0	NA	NA	NA	NA	NA
Col3a1	1818.921627	-1.002154152	0.151975317	-6.594190233	4.28E-11	2.29E-08
Col5a2	753.8131794	-1.130654876	0.182880426	-6.182481638	6.31E-10	1.73E-07
Wdr75	923.1770484	0.155937482	0.146461235	1.064701404	0.287011075	0.560107147
Slc40a1	108.1687781	0.280806215	0.380673913	0.737655524	0.460723805	0.716315692
Gm4776	0	NA	NA	NA	NA	NA
Dnah7b	138.5828537	-0.562000958	0.326886042	-1.719256517	0.085567674	0.273430039
Slc39a10	1927.685907	-0.095732513	0.101508713	-0.943096513	0.345631539	0.618177632
Mir6350	0	NA	NA	NA	NA	NA
Tmeff2	4550.349874	0.272432203	0.113251118	2.405558624	0.016147761	0.091697993
9330175M20Rik	37.74683421	-0.568848277	0.666859438	-0.853025757	0.393645021	0.661179406
Sdpr	347.3566759	-0.371709882	0.245752355	-1.512538434	0.130396943	0.352180585
Nabp1	160.7537332	0.168177543	0.265392132	0.633694534	0.526280193	0.765580609
Myo1b	1430.731795	-0.222661974	0.090232979	-2.46763407	0.013600928	0.081377159
Stat4	10.32365281	-1.881184541	1.18484252	-1.587708501	0.11235227	NA
Stat1	2467.813653	0.04463292	0.160457709	0.278160025	0.78088952	0.910547342
Gls	10760.27737	0.041506072	0.068669295	0.604434225	0.545554987	0.780949135
Nab1	1558.383978	-0.162556493	0.0807185	-2.013869095	0.044023279	0.179242808
Tmem194b	151.8487515	-0.941570578	0.35934426	-2.620246608	0.00878662	0.061386486
Mfsd6	8409.788307	0.192504788	0.090942098	2.116784112	0.034278174	0.153076886
Inpp1	848.3506237	0.153935058	0.132948601	1.157853909	0.246923659	0.513160363
Hibch	908.4774927	0.277132295	0.130017534	2.1314994	0.033048022	0.14933463
1700019D03Rik	168.7185563	-0.15579207	0.237365345	-0.656338732	0.511606202	0.755517708
Mstn	26.24115168	-1.102466948	0.828610188	-1.33050132	0.183353152	0.432422159
1700019A02Rik	3.350853957	-0.298922916	1.919803642	-0.155704943	0.876265601	NA
Pms1	121.9892117	-0.344821053	0.329985461	-1.044958321	0.296042233	0.570317795
Ormdl1	455.4289987	0.294424696	0.116248851	2.532710592	0.011318436	0.072021187
Osgepl1	375.023425	0.269006322	0.162700509	1.653383408	0.098252857	0.297826468
Asnsd1	1646.25736	0.165972893	0.078824013	2.105613349	0.035237952	0.155631669
Dnah7a	41.01320921	-0.064146664	0.626509796	-0.102387328	0.918449242	0.967403118
Stk17b	130.648443	-0.095642075	0.351307466	-0.272246065	0.785432824	0.912835191
Hecw2	614.7218802	-0.256864729	0.188701515	-1.3612224	0.173443417	0.41751783
Mir7681	0	NA	NA	NA	NA	NA
Ccdc150	13.44087126	-1.594367369	1.253511064	-1.271921258	0.203401098	NA
Gtf3c3	1141.659824	0.083047075	0.203813622	0.407465774	0.683665927	0.861294422
Pgap1	972.6811384	0.137216253	0.198770672	0.690324439	0.489990182	0.740188422
Ankrd44	439.1051305	-0.403049846	0.154148134	-2.61469169	0.008930803	0.06181231
Sf3b1	4803.092894	-0.118278563	0.08916184	-1.326560359	0.184654156	0.434231186
Coq10b	824.8511592	0.149917888	0.12977743	1.155192302	0.248011687	0.514054923
Hspd1	8084.788882	0.362712217	0.091199659	3.977122496	6.98E-05	0.001726766
Hspe1	2892.096435	0.041601299	0.131583291	0.316159432	0.751881498	0.897274419
Mob4	3566.397491	0.132901618	0.075008706	1.771815904	0.076425122	0.253785449
Rftn2	416.2172695	-0.633621836	0.15638035	-4.051799571	5.08E-05	0.001352879
Mars2	235.5768842	-0.054996751	0.22829005	-0.24090735	0.809626925	0.925267328
Boll	0.832565939	0.953798784	3.9704031	0.240227191	0.810154135	NA
Plcl1	582.3449053	-0.166725493	0.162904405	-1.023456018	0.306092285	0.579748624
9130227L01Rik	0	NA	NA	NA	NA	NA
Hsfy2	0	NA	NA	NA	NA	NA
Satb2	23.73645304	0.782580819	0.82217711	0.951839707	0.341178281	0.613427068
9130024F11Rik	1.941297733	1.38020017	2.278649141	0.605709824	0.544707459	NA
BC055402	0.265792065	-0.286122059	4.080523814	-0.070118953	0.944098981	NA
4930558J18Rik	0.042659661	-0.286122059	4.080523814	-0.070118953	0.944098981	NA
1700066M21Rik	1426.989044	0.095615756	0.128329087	0.745082493	0.456221852	0.712091526
Tyw5	306.1328125	0.103127665	0.168907168	0.610558253	0.541492067	0.777455938
9430016H08Rik	523.475447	-0.163197251	0.159247332	-1.024803676	0.305455831	0.579388066
Spats2l	1084.382701	0.298414523	0.139889328	2.133218646	0.032906794	0.148968185
Kctd18	444.5635872	-0.26759998	0.159037382	-1.682623145	0.092448068	0.286845865
Sgol2	200.7538548	0.487929028	0.21042951	2.318729095	0.02040973	0.107678159
Aox1	1964.285064	0.153820663	0.11716762	1.312825705	0.189241686	0.439705255
Aox3	15.85708376	0.769863679	0.96656549	0.796494068	0.425744922	NA
Aox4	206.7823083	-0.144666127	0.32273743	-0.448247132	0.653974851	0.8431528
Aox2	0.292968265	0.675666627	4.080523814	0.165583307	0.868484885	NA
Bzw1	5404.885861	0.148672927	0.095424749	1.558012245	0.119230345	0.334332247
Clk1	1173.608013	-1.185502135	0.184766703	-6.416210924	1.40E-10	5.46E-08
Ppil3	697.6691285	-0.195008628	0.176932276	-1.102165375	0.270389782	0.540597582
Nif3l1	957.1008293	0.340237514	0.137078686	2.482059934	0.01306253	0.079061843
Orc2	1036.252384	0.156257133	0.155212923	1.006727594	0.314065698	0.588297133
Fam126b	2920.500233	-0.113649593	0.128541798	-0.884145039	0.376617923	0.646693649
Ndufb3	3547.224844	0.031745814	0.164504328	0.192978596	0.846975731	0.942543683
Gm20257	26.28216438	-0.215769436	1.120850401	-0.192505115	0.847346561	0.942815078
Als2cr12	69.09456837	-0.070526409	0.45167279	-0.156144914	0.875918797	0.954023751
Cflar	1945.969091	-0.223732998	0.111537607	-2.005897416	0.044867194	0.181534305
Casp8	65.3241897	-0.223708998	0.504394357	-0.443520026	0.657389638	0.844435552
Trak2	3767.140878	-0.282459206	0.079387429	-3.557984039	0.000373712	0.006101481
Stradb	474.6297639	-0.106989171	0.171730848	-0.623004962	0.533281261	0.771054625
Als2cr11	5.017822744	-2.262920622	1.694395554	-1.335532673	0.181702069	NA
Tmem237	1139.137448	0.122059245	0.139554393	0.874635636	0.381772191	0.650772701
Mpp4	15.72479804	-0.805052291	0.908358662	-0.886271386	0.375471304	NA
Als2	1304.767303	0.00753426	0.141545875	0.053228395	0.957549932	0.984934828
Cdk15	1139.237087	0.261284117	0.203226486	1.285679447	0.198554957	0.452316559
Fzd7	523.3319431	-0.195466703	0.167291245	-1.168421591	0.24263675	0.508448596
Gm973	17.09284994	-0.454658648	0.755636213	-0.601689862	0.5473806	0.781829411
Sumo1	2022.034234	0.080555563	0.150445031	0.53544848	0.592339774	0.809434262
Nop58	709.0859792	0.158756277	0.152211989	1.042994564	0.29695081	0.571100658
Snord70	0.042659661	-0.286122059	4.080523814	-0.070118953	0.944098981	NA
Snord11	0.549859434	-0.286122059	4.080523814	-0.070118953	0.944098981	NA
Bmpr2	10194.2798	-0.150592565	0.101635657	-1.481690278	0.138422725	0.365462768
Fam117b	3104.872679	-0.004386672	0.083990486	-0.052228198	0.958346865	0.984934828
Ica1l	552.6463192	0.060487413	0.191678067	0.315567732	0.752330633	0.897274419
Wdr12	1390.646725	0.436223631	0.097771308	4.461673273	8.13E-06	0.000327338
Carf	307.3511795	-0.284594067	0.198613325	-1.432905205	0.15188493	0.386689554
Nbeal1	966.6578675	-0.499551203	0.28221446	-1.770112001	0.076708485	0.254376227
Cyp20a1	603.7150885	0.189178679	0.124561669	1.518755174	0.128824133	0.349855589
Abi2	3024.969656	-0.051606503	0.138037632	-0.373858218	0.708509803	0.875324591
Raph1	3671.441063	-0.110685755	0.132733983	-0.833891611	0.404342065	0.670278202
Cd28	5.801276713	1.617260175	1.753611346	0.922245501	0.356400534	NA
Ctla4	2.623934897	1.963778748	3.316810952	0.592068338	NA	NA
Icos	0.397795541	-2.214723468	4.057207697	-0.545873821	0.585152675	NA
9530026F06Rik	0.959960373	2.887475935	3.677744091	0.785121494	0.432382339	NA
Pard3b	216.9974698	-0.92089086	0.231758374	-3.97349552	7.08E-05	0.00174746
Nrp2	1861.695309	-0.257363518	0.124497522	-2.067217993	0.038713618	0.165691667
4930487H11Rik	1.397410254	1.632100826	3.430986583	0.475694319	0.634292169	NA
Ino80d	1318.855065	-0.576479598	0.12616934	-4.569094172	4.90E-06	0.000219143
Ino80dos	101.5414075	-0.194477207	0.318288817	-0.61100861	0.541193881	0.777272515
Ndufs1	4803.035325	0.380720955	0.113828345	3.344693769	0.000823735	0.010948551
Eef1b2	7408.018894	-0.07216038	0.126786027	-0.569150888	0.569253747	0.795817645
Snora41	1.225698406	-1.557693877	3.85689611	-0.403872397	0.686306555	NA
Gpr1	17.56934854	-0.765969327	0.945001213	-0.810548513	0.417624995	0.681122658
Zdbf2	94.68022869	-0.993390403	0.343985366	-2.887885651	0.003878408	0.034647113
Adam23	18041.04133	0.037618847	0.102307593	0.367703368	0.713094429	0.877274624
Dytn	26.09978859	-0.435301117	0.677833203	-0.642195035	0.520746556	0.761509166
Mdh1b	25.20333673	0.452453443	0.895655488	0.505164596	0.613443234	0.821964128
Fastkd2	633.1810259	0.086079344	0.151779013	0.567136009	0.570621779	0.796339875
4933402D24Rik	35.82761071	-0.243010495	0.734114627	-0.331025273	0.740625396	0.892213634
Gm13749	17.91370701	-0.489882137	0.82770239	-0.591857826	0.553945797	0.785691074
Mir1958	0.294987184	-0.286122059	4.080523814	-0.070118953	0.944098981	NA
Klf7	1603.006361	-0.557690795	0.169275605	-3.294572754	0.000985714	0.012449671
Mir6899	3.349182595	-6.286128164	3.998369062	-1.57217307	NA	NA
Creb1	1243.113234	-0.228300314	0.100703737	-2.267049091	0.023387227	0.118121094
Mettl21a	611.7635102	0.025107086	0.179428234	0.139928292	0.888716647	0.959042411
