"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051492","BP","GO:0051492","regulation of stress fiber assembly","2/42","98/29008",0.00890835246789488,0.183666033791314,0.144257987342513,"Synpo/Tesk1",2
"GO:0010657","BP","GO:0010657","muscle cell apoptotic process","2/42","100/29008",0.00926067995219151,0.183666033791314,0.144257987342513,"Rps6ka2/Sirt5",2
"GO:0110020","BP","GO:0110020","regulation of actomyosin structure organization","2/42","110/29008",0.0111139791167112,0.183666033791314,0.144257987342513,"Synpo/Tesk1",2
"GO:0051604","BP","GO:0051604","protein maturation","3/42","321/29008",0.0112064575780105,0.183666033791314,0.144257987342513,"Rps6ka2/Tspan32/Aph1c",3
"GO:0032231","BP","GO:0032231","regulation of actin filament bundle assembly","2/42","114/29008",0.0118973930877504,0.183666033791314,0.144257987342513,"Synpo/Tesk1",2
"GO:0035601","BP","GO:0035601","protein deacylation","2/42","114/29008",0.0118973930877504,0.183666033791314,0.144257987342513,"Ctbp1/Sirt5",2
"GO:0098732","BP","GO:0098732","macromolecule deacylation","2/42","114/29008",0.0118973930877504,0.183666033791314,0.144257987342513,"Ctbp1/Sirt5",2
"GO:0030038","BP","GO:0030038","contractile actin filament bundle assembly","2/42","115/29008",0.0120969484848776,0.183666033791314,0.144257987342513,"Synpo/Tesk1",2
"GO:0043149","BP","GO:0043149","stress fiber assembly","2/42","115/29008",0.0120969484848776,0.183666033791314,0.144257987342513,"Synpo/Tesk1",2
"GO:0030316","BP","GO:0030316","osteoclast differentiation","2/42","116/29008",0.0122979756763817,0.183666033791314,0.144257987342513,"Gpr183/Tmem64",2
"GO:0042100","BP","GO:0042100","B cell proliferation","2/42","117/29008",0.0125004701949173,0.183666033791314,0.144257987342513,"Gpr183/Atad5",2
"GO:0009636","BP","GO:0009636","response to toxic substance","2/42","123/29008",0.0137460021734645,0.183666033791314,0.144257987342513,"Cyp2f2/Nnt",2
"GO:0001933","BP","GO:0001933","negative regulation of protein phosphorylation","3/42","349/29008",0.0140173196811208,0.183666033791314,0.144257987342513,"Nnt/Pwp1/Tesk1",3
"GO:0007220","BP","GO:0007220","Notch receptor processing","1/42","10/29008",0.0143870096758343,0.183666033791314,0.144257987342513,"Aph1c",1
"GO:0098779","BP","GO:0098779","positive regulation of mitophagy in response to mitochondrial depolarization","1/42","10/29008",0.0143870096758343,0.183666033791314,0.144257987342513,"Cdc37",1
"GO:0045727","BP","GO:0045727","positive regulation of translation","2/42","131/29008",0.0154869831357041,0.183666033791314,0.144257987342513,"Abcf1/Trub2",2
"GO:0002016","BP","GO:0002016","regulation of blood volume by renin-angiotensin","1/42","11/29008",0.0158145476299558,0.183666033791314,0.144257987342513,"Rps6ka2",1
"GO:0034770","BP","GO:0034770","histone H4-K20 methylation","1/42","11/29008",0.0158145476299558,0.183666033791314,0.144257987342513,"Pwp1",1
"GO:0090305","BP","GO:0090305","nucleic acid phosphodiester bond hydrolysis","2/42","133/29008",0.0159363295088699,0.183666033791314,0.144257987342513,"Atad5/Rrs1",2
"GO:0008277","BP","GO:0008277","regulation of G protein-coupled receptor signaling pathway","2/42","136/29008",0.0166207842845567,0.183666033791314,0.144257987342513,"Homer2/Ramp1",2
"GO:0018205","BP","GO:0018205","peptidyl-lysine modification","3/42","375/29008",0.0169562235178137,0.183666033791314,0.144257987342513,"Ctbp1/Pwp1/Sirt5",3
"GO:0006534","BP","GO:0006534","cysteine metabolic process","1/42","12/29008",0.0172400671319574,0.183666033791314,0.144257987342513,"Tst",1
"GO:0033632","BP","GO:0033632","regulation of cell-cell adhesion mediated by integrin","1/42","12/29008",0.0172400671319574,0.183666033791314,0.144257987342513,"Podxl",1
"GO:0045835","BP","GO:0045835","negative regulation of meiotic nuclear division","1/42","12/29008",0.0172400671319574,0.183666033791314,0.144257987342513,"Rps6ka2",1
"GO:1902166","BP","GO:1902166","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","1/42","12/29008",0.0172400671319574,0.183666033791314,0.144257987342513,"Atad5",1
"GO:0050671","BP","GO:0050671","positive regulation of lymphocyte proliferation","2/42","143/29008",0.0182659436167781,0.183666033791314,0.144257987342513,"Gpr183/Atad5",2
"GO:0006957","BP","GO:0006957","complement activation, alternative pathway","1/42","13/29008",0.0186635709662955,0.183666033791314,0.144257987342513,"Cfd",1
"GO:0031953","BP","GO:0031953","negative regulation of protein autophosphorylation","1/42","13/29008",0.0186635709662955,0.183666033791314,0.144257987342513,"Tesk1",1
"GO:0032060","BP","GO:0032060","bleb assembly","1/42","13/29008",0.0186635709662955,0.183666033791314,0.144257987342513,"Anln",1
"GO:0048304","BP","GO:0048304","positive regulation of isotype switching to IgG isotypes","1/42","13/29008",0.0186635709662955,0.183666033791314,0.144257987342513,"Atad5",1
"GO:0032946","BP","GO:0032946","positive regulation of mononuclear cell proliferation","2/42","145/29008",0.0187482042213858,0.183666033791314,0.144257987342513,"Gpr183/Atad5",2
"GO:0072331","BP","GO:0072331","signal transduction by p53 class mediator","2/42","145/29008",0.0187482042213858,0.183666033791314,0.144257987342513,"Atad5/Rrs1",2
"GO:0042326","BP","GO:0042326","negative regulation of phosphorylation","3/42","396/29008",0.0195640803412459,0.183666033791314,0.144257987342513,"Nnt/Pwp1/Tesk1",3
"GO:0006740","BP","GO:0006740","NADPH regeneration","1/42","14/29008",0.0200850619136796,0.183666033791314,0.144257987342513,"Nnt",1
"GO:0006901","BP","GO:0006901","vesicle coating","1/42","14/29008",0.0200850619136796,0.183666033791314,0.144257987342513,"Arfgap2",1
"GO:0050667","BP","GO:0050667","homocysteine metabolic process","1/42","14/29008",0.0200850619136796,0.183666033791314,0.144257987342513,"Tst",1
"GO:0060049","BP","GO:0060049","regulation of protein glycosylation","1/42","14/29008",0.0200850619136796,0.183666033791314,0.144257987342513,"Ramp1",1
"GO:1901836","BP","GO:1901836","regulation of transcription of nucleolar large rRNA by RNA polymerase I","1/42","14/29008",0.0200850619136796,0.183666033791314,0.144257987342513,"Pwp1",1
"GO:1902018","BP","GO:1902018","negative regulation of cilium assembly","1/42","14/29008",0.0200850619136796,0.183666033791314,0.144257987342513,"Tesk1",1
"GO:1904925","BP","GO:1904925","positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization","1/42","14/29008",0.0200850619136796,0.183666033791314,0.144257987342513,"Cdc37",1
"GO:0006633","BP","GO:0006633","fatty acid biosynthetic process","2/42","153/29008",0.0207305824744763,0.183666033791314,0.144257987342513,"Acsm3/Mcat",2
"GO:0051650","BP","GO:0051650","establishment of vesicle localization","2/42","156/29008",0.0214956777564987,0.183666033791314,0.144257987342513,"Arfgap2/Tesk1",2
"GO:0000478","BP","GO:0000478","endonucleolytic cleavage involved in rRNA processing","1/42","15/29008",0.0215045427510815,0.183666033791314,0.144257987342513,"Rrs1",1
"GO:0000479","BP","GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","1/42","15/29008",0.0215045427510815,0.183666033791314,0.144257987342513,"Rrs1",1
"GO:0032530","BP","GO:0032530","regulation of microvillus organization","1/42","15/29008",0.0215045427510815,0.183666033791314,0.144257987342513,"Podxl",1
"GO:0060330","BP","GO:0060330","regulation of response to interferon-gamma","1/42","15/29008",0.0215045427510815,0.183666033791314,0.144257987342513,"Cdc37",1
"GO:0060334","BP","GO:0060334","regulation of interferon-gamma-mediated signaling pathway","1/42","15/29008",0.0215045427510815,0.183666033791314,0.144257987342513,"Cdc37",1
"GO:0090239","BP","GO:0090239","regulation of histone H4 acetylation","1/42","15/29008",0.0215045427510815,0.183666033791314,0.144257987342513,"Ctbp1",1
"GO:1904923","BP","GO:1904923","regulation of autophagy of mitochondrion in response to mitochondrial depolarization","1/42","15/29008",0.0215045427510815,0.183666033791314,0.144257987342513,"Cdc37",1
"GO:2001256","BP","GO:2001256","regulation of store-operated calcium entry","1/42","15/29008",0.0215045427510815,0.183666033791314,0.144257987342513,"Homer2",1
"GO:0070665","BP","GO:0070665","positive regulation of leukocyte proliferation","2/42","157/29008",0.0217533071845035,0.183666033791314,0.144257987342513,"Gpr183/Atad5",2
"GO:0051656","BP","GO:0051656","establishment of organelle localization","3/42","415/29008",0.0221051088561547,0.183666033791314,0.144257987342513,"Arfgap2/Rrs1/Tesk1",3
"GO:0034250","BP","GO:0034250","positive regulation of cellular amide metabolic process","2/42","159/29008",0.0222724379349593,0.183666033791314,0.144257987342513,"Abcf1/Trub2",2
"GO:2000377","BP","GO:2000377","regulation of reactive oxygen species metabolic process","2/42","160/29008",0.0225339310855124,0.183666033791314,0.144257987342513,"Nnt/Sirt5",2
"GO:0000054","BP","GO:0000054","ribosomal subunit export from nucleus","1/42","16/29008",0.0229220162517354,0.183666033791314,0.144257987342513,"Rrs1",1
"GO:0007216","BP","GO:0007216","G protein-coupled glutamate receptor signaling pathway","1/42","16/29008",0.0229220162517354,0.183666033791314,0.144257987342513,"Homer2",1
"GO:0033750","BP","GO:0033750","ribosome localization","1/42","16/29008",0.0229220162517354,0.183666033791314,0.144257987342513,"Rrs1",1
"GO:0070885","BP","GO:0070885","negative regulation of calcineurin-NFAT signaling cascade","1/42","16/29008",0.0229220162517354,0.183666033791314,0.144257987342513,"Homer2",1
"GO:0106057","BP","GO:0106057","negative regulation of calcineurin-mediated signaling","1/42","16/29008",0.0229220162517354,0.183666033791314,0.144257987342513,"Homer2",1
"GO:1902165","BP","GO:1902165","regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","1/42","16/29008",0.0229220162517354,0.183666033791314,0.144257987342513,"Atad5",1
"GO:0010566","BP","GO:0010566","regulation of ketone biosynthetic process","1/42","17/29008",0.0243374851851454,0.183666033791314,0.144257987342513,"Sirt5",1
"GO:0010918","BP","GO:0010918","positive regulation of mitochondrial membrane potential","1/42","17/29008",0.0243374851851454,0.183666033791314,0.144257987342513,"Nnt",1
"GO:0042790","BP","GO:0042790","nucleolar large rRNA transcription by RNA polymerase I","1/42","17/29008",0.0243374851851454,0.183666033791314,0.144257987342513,"Pwp1",1
"GO:0048302","BP","GO:0048302","regulation of isotype switching to IgG isotypes","1/42","17/29008",0.0243374851851454,0.183666033791314,0.144257987342513,"Atad5",1
"GO:0070131","BP","GO:0070131","positive regulation of mitochondrial translation","1/42","17/29008",0.0243374851851454,0.183666033791314,0.144257987342513,"Trub2",1
"GO:0071428","BP","GO:0071428","rRNA-containing ribonucleoprotein complex export from nucleus","1/42","17/29008",0.0243374851851454,0.183666033791314,0.144257987342513,"Rrs1",1
"GO:0002244","BP","GO:0002244","hematopoietic progenitor cell differentiation","2/42","170/29008",0.0252185810425406,0.183666033791314,0.144257987342513,"Rrs1/Anln",2
"GO:0022618","BP","GO:0022618","ribonucleoprotein complex assembly","2/42","171/29008",0.0254939293134101,0.183666033791314,0.144257987342513,"Eral1/Rrs1",2
"GO:0006631","BP","GO:0006631","fatty acid metabolic process","3/42","439/29008",0.0255621211160623,0.183666033791314,0.144257987342513,"Acsm3/Cyp2f2/Mcat",3
"GO:0001522","BP","GO:0001522","pseudouridine synthesis","1/42","18/29008",0.0257509523170905,0.183666033791314,0.144257987342513,"Trub2",1
"GO:0007614","BP","GO:0007614","short-term memory","1/42","18/29008",0.0257509523170905,0.183666033791314,0.144257987342513,"Aph1c",1
"GO:0030033","BP","GO:0030033","microvillus assembly","1/42","18/29008",0.0257509523170905,0.183666033791314,0.144257987342513,"Podxl",1
"GO:0033631","BP","GO:0033631","cell-cell adhesion mediated by integrin","1/42","18/29008",0.0257509523170905,0.183666033791314,0.144257987342513,"Podxl",1
"GO:0048291","BP","GO:0048291","isotype switching to IgG isotypes","1/42","18/29008",0.0257509523170905,0.183666033791314,0.144257987342513,"Atad5",1
"GO:0060134","BP","GO:0060134","prepulse inhibition","1/42","18/29008",0.0257509523170905,0.183666033791314,0.144257987342513,"Aph1c",1
"GO:1902570","BP","GO:1902570","protein localization to nucleolus","1/42","18/29008",0.0257509523170905,0.183666033791314,0.144257987342513,"Rrs1",1
"GO:0051017","BP","GO:0051017","actin filament bundle assembly","2/42","172/29008",0.0257705130958292,0.183666033791314,0.144257987342513,"Synpo/Tesk1",2
"GO:0051648","BP","GO:0051648","vesicle localization","2/42","175/29008",0.0266076378470485,0.183666033791314,0.144257987342513,"Arfgap2/Tesk1",2
"GO:0061572","BP","GO:0061572","actin filament bundle organization","2/42","175/29008",0.0266076378470485,0.183666033791314,0.144257987342513,"Synpo/Tesk1",2
"GO:0035067","BP","GO:0035067","negative regulation of histone acetylation","1/42","19/29008",0.0271624204096285,0.183666033791314,0.144257987342513,"Ctbp1",1
"GO:0071826","BP","GO:0071826","ribonucleoprotein complex subunit organization","2/42","178/29008",0.0274557397600127,0.183666033791314,0.144257987342513,"Eral1/Rrs1",2
"GO:0010563","BP","GO:0010563","negative regulation of phosphorus metabolic process","3/42","453/29008",0.0277062260642355,0.183666033791314,0.144257987342513,"Nnt/Pwp1/Tesk1",3
"GO:0045936","BP","GO:0045936","negative regulation of phosphate metabolic process","3/42","453/29008",0.0277062260642355,0.183666033791314,0.144257987342513,"Nnt/Pwp1/Tesk1",3
"GO:0060041","BP","GO:0060041","retina development in camera-type eye","2/42","179/29008",0.0277408614130923,0.183666033791314,0.144257987342513,"Cfd/Fjx1",2
"GO:0000028","BP","GO:0000028","ribosomal small subunit assembly","1/42","20/29008",0.0285718922211023,0.183666033791314,0.144257987342513,"Eral1",1
"GO:0002407","BP","GO:0002407","dendritic cell chemotaxis","1/42","20/29008",0.0285718922211023,0.183666033791314,0.144257987342513,"Gpr183",1
"GO:0010310","BP","GO:0010310","regulation of hydrogen peroxide metabolic process","1/42","20/29008",0.0285718922211023,0.183666033791314,0.144257987342513,"Nnt",1
"GO:0048199","BP","GO:0048199","vesicle targeting, to, from or within Golgi","1/42","20/29008",0.0285718922211023,0.183666033791314,0.144257987342513,"Arfgap2",1
"GO:0007219","BP","GO:0007219","Notch signaling pathway","2/42","182/29008",0.0286034346491141,0.183666033791314,0.144257987342513,"Cfd/Aph1c",2
"GO:0001976","BP","GO:0001976","nervous system process involved in regulation of systemic arterial blood pressure","1/42","21/29008",0.0299793705061412,0.183666033791314,0.144257987342513,"Rps6ka2",1
"GO:0016075","BP","GO:0016075","rRNA catabolic process","1/42","21/29008",0.0299793705061412,0.183666033791314,0.144257987342513,"Ddx49",1
"GO:0035584","BP","GO:0035584","calcium-mediated signaling using intracellular calcium source","1/42","21/29008",0.0299793705061412,0.183666033791314,0.144257987342513,"Homer2",1
"GO:0048148","BP","GO:0048148","behavioral response to cocaine","1/42","21/29008",0.0299793705061412,0.183666033791314,0.144257987342513,"Homer2",1
"GO:0050872","BP","GO:0050872","white fat cell differentiation","1/42","21/29008",0.0299793705061412,0.183666033791314,0.144257987342513,"Ctbp1",1
"GO:0051447","BP","GO:0051447","negative regulation of meiotic cell cycle","1/42","21/29008",0.0299793705061412,0.183666033791314,0.144257987342513,"Rps6ka2",1
"GO:0060333","BP","GO:0060333","interferon-gamma-mediated signaling pathway","1/42","21/29008",0.0299793705061412,0.183666033791314,0.144257987342513,"Cdc37",1
"GO:1903975","BP","GO:1903975","regulation of glial cell migration","1/42","21/29008",0.0299793705061412,0.183666033791314,0.144257987342513,"Gpr183",1
"GO:0002115","BP","GO:0002115","store-operated calcium entry","1/42","22/29008",0.0313848580156713,0.183666033791314,0.144257987342513,"Homer2",1
"GO:0050849","BP","GO:0050849","negative regulation of calcium-mediated signaling","1/42","22/29008",0.0313848580156713,0.183666033791314,0.144257987342513,"Homer2",1
"GO:0098780","BP","GO:0098780","response to mitochondrial depolarisation","1/42","22/29008",0.0313848580156713,0.183666033791314,0.144257987342513,"Cdc37",1
"GO:0098869","BP","GO:0098869","cellular oxidant detoxification","1/42","22/29008",0.0313848580156713,0.183666033791314,0.144257987342513,"Nnt",1
"GO:1902254","BP","GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","1/42","22/29008",0.0313848580156713,0.183666033791314,0.144257987342513,"Atad5",1
"GO:0010560","BP","GO:0010560","positive regulation of glycoprotein biosynthetic process","1/42","23/29008",0.0327883574969151,0.183666033791314,0.144257987342513,"Ramp1",1
"GO:0010818","BP","GO:0010818","T cell chemotaxis","1/42","23/29008",0.0327883574969151,0.183666033791314,0.144257987342513,"Gpr183",1
"GO:0031065","BP","GO:0031065","positive regulation of histone deacetylation","1/42","23/29008",0.0327883574969151,0.183666033791314,0.144257987342513,"Ctbp1",1
"GO:0033630","BP","GO:0033630","positive regulation of cell adhesion mediated by integrin","1/42","23/29008",0.0327883574969151,0.183666033791314,0.144257987342513,"Podxl",1
"GO:0045943","BP","GO:0045943","positive regulation of transcription by RNA polymerase I","1/42","23/29008",0.0327883574969151,0.183666033791314,0.144257987342513,"Pwp1",1
"GO:0099170","BP","GO:0099170","postsynaptic modulation of chemical synaptic transmission","1/42","23/29008",0.0327883574969151,0.183666033791314,0.144257987342513,"Synpo",1
"GO:2000757","BP","GO:2000757","negative regulation of peptidyl-lysine acetylation","1/42","23/29008",0.0327883574969151,0.183666033791314,0.144257987342513,"Ctbp1",1
"GO:0000466","BP","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","1/42","24/29008",0.0341898716934006,0.185713166698244,0.145865880031653,"Rrs1",1
"GO:0010842","BP","GO:0010842","retina layer formation","1/42","24/29008",0.0341898716934006,0.185713166698244,0.145865880031653,"Fjx1",1
"GO:1903020","BP","GO:1903020","positive regulation of glycoprotein metabolic process","1/42","24/29008",0.0341898716934006,0.185713166698244,0.145865880031653,"Ramp1",1
"GO:2000738","BP","GO:2000738","positive regulation of stem cell differentiation","1/42","24/29008",0.0341898716934006,0.185713166698244,0.145865880031653,"Pwp1",1
"GO:1901984","BP","GO:1901984","negative regulation of protein acetylation","1/42","25/29008",0.0355894033449626,0.189426049068693,0.148782112973282,"Ctbp1",1
"GO:0072330","BP","GO:0072330","monocarboxylic acid biosynthetic process","2/42","208/29008",0.0365174969846006,0.189426049068693,0.148782112973282,"Acsm3/Mcat",2
"GO:1902905","BP","GO:1902905","positive regulation of supramolecular fiber organization","2/42","208/29008",0.0365174969846006,0.189426049068693,0.148782112973282,"Synpo/Tesk1",2
"GO:0045780","BP","GO:0045780","positive regulation of bone resorption","1/42","26/29008",0.0369869551877504,0.189426049068693,0.148782112973282,"Tmem64",1
"GO:0045838","BP","GO:0045838","positive regulation of membrane potential","1/42","26/29008",0.0369869551877504,0.189426049068693,0.148782112973282,"Nnt",1
"GO:0070129","BP","GO:0070129","regulation of mitochondrial translation","1/42","26/29008",0.0369869551877504,0.189426049068693,0.148782112973282,"Trub2",1
"GO:0099010","BP","GO:0099010","modification of postsynaptic structure","1/42","26/29008",0.0369869551877504,0.189426049068693,0.148782112973282,"Synpo",1
"GO:1902230","BP","GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","1/42","26/29008",0.0369869551877504,0.189426049068693,0.148782112973282,"Atad5",1
"GO:0000027","BP","GO:0000027","ribosomal large subunit assembly","1/42","27/29008",0.0383825299542299,0.189794992946088,0.149071894922054,"Rrs1",1
"GO:0000469","BP","GO:0000469","cleavage involved in rRNA processing","1/42","27/29008",0.0383825299542299,0.189794992946088,0.149071894922054,"Rrs1",1
"GO:0032528","BP","GO:0032528","microvillus organization","1/42","27/29008",0.0383825299542299,0.189794992946088,0.149071894922054,"Podxl",1
"GO:0032703","BP","GO:0032703","negative regulation of interleukin-2 production","1/42","27/29008",0.0383825299542299,0.189794992946088,0.149071894922054,"Homer2",1
"GO:0036336","BP","GO:0036336","dendritic cell migration","1/42","27/29008",0.0383825299542299,0.189794992946088,0.149071894922054,"Gpr183",1
"GO:0002285","BP","GO:0002285","lymphocyte activation involved in immune response","2/42","219/29008",0.0400922070578585,0.191349217723144,0.150292639626928,"Gpr183/Atad5",2
"GO:0050871","BP","GO:0050871","positive regulation of B cell activation","2/42","222/29008",0.0410894675247308,0.191349217723144,0.150292639626928,"Gpr183/Atad5",2
"GO:0002313","BP","GO:0002313","mature B cell differentiation involved in immune response","1/42","29/29008",0.0411677591697522,0.191349217723144,0.150292639626928,"Gpr183",1
"GO:0016556","BP","GO:0016556","mRNA modification","1/42","29/29008",0.0411677591697522,0.191349217723144,0.150292639626928,"Trub2",1
"GO:0048875","BP","GO:0048875","chemical homeostasis within a tissue","1/42","29/29008",0.0411677591697522,0.191349217723144,0.150292639626928,"Homer2",1
"GO:0090502","BP","GO:0090502","RNA phosphodiester bond hydrolysis, endonucleolytic","1/42","29/29008",0.0411677591697522,0.191349217723144,0.150292639626928,"Rrs1",1
"GO:0001963","BP","GO:0001963","synaptic transmission, dopaminergic","1/42","30/29008",0.0425574190653616,0.191349217723144,0.150292639626928,"Aph1c",1
"GO:0042744","BP","GO:0042744","hydrogen peroxide catabolic process","1/42","30/29008",0.0425574190653616,0.191349217723144,0.150292639626928,"Nnt",1
"GO:0045454","BP","GO:0045454","cell redox homeostasis","1/42","30/29008",0.0425574190653616,0.191349217723144,0.150292639626928,"Nnt",1
"GO:1902751","BP","GO:1902751","positive regulation of cell cycle G2/M phase transition","1/42","30/29008",0.0425574190653616,0.191349217723144,0.150292639626928,"Atad5",1
"GO:0051495","BP","GO:0051495","positive regulation of cytoskeleton organization","2/42","227/29008",0.0427723896981225,0.191349217723144,0.150292639626928,"Synpo/Tesk1",2
"GO:0000423","BP","GO:0000423","mitophagy","1/42","31/29008",0.0439451127778073,0.191349217723144,0.150292639626928,"Cdc37",1
"GO:0031063","BP","GO:0031063","regulation of histone deacetylation","1/42","31/29008",0.0439451127778073,0.191349217723144,0.150292639626928,"Ctbp1",1
"GO:0033137","BP","GO:0033137","negative regulation of peptidyl-serine phosphorylation","1/42","31/29008",0.0439451127778073,0.191349217723144,0.150292639626928,"Pwp1",1
"GO:0062125","BP","GO:0062125","regulation of mitochondrial gene expression","1/42","31/29008",0.0439451127778073,0.191349217723144,0.150292639626928,"Trub2",1
"GO:0000096","BP","GO:0000096","sulfur amino acid metabolic process","1/42","32/29008",0.045330843021219,0.191349217723144,0.150292639626928,"Tst",1
"GO:0033139","BP","GO:0033139","regulation of peptidyl-serine phosphorylation of STAT protein","1/42","32/29008",0.045330843021219,0.191349217723144,0.150292639626928,"Pwp1",1
"GO:0045830","BP","GO:0045830","positive regulation of isotype switching","1/42","32/29008",0.045330843021219,0.191349217723144,0.150292639626928,"Atad5",1
"GO:0090312","BP","GO:0090312","positive regulation of protein deacetylation","1/42","32/29008",0.045330843021219,0.191349217723144,0.150292639626928,"Ctbp1",1
"GO:1902253","BP","GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","1/42","32/29008",0.045330843021219,0.191349217723144,0.150292639626928,"Atad5",1
"GO:0002573","BP","GO:0002573","myeloid leukocyte differentiation","2/42","238/29008",0.0465644655810987,0.191349217723144,0.150292639626928,"Gpr183/Tmem64",2
"GO:0003081","BP","GO:0003081","regulation of systemic arterial blood pressure by renin-angiotensin","1/42","33/29008",0.0467146125060721,0.191349217723144,0.150292639626928,"Rps6ka2",1
"GO:0009303","BP","GO:0009303","rRNA transcription","1/42","33/29008",0.0467146125060721,0.191349217723144,0.150292639626928,"Pwp1",1
"GO:0033260","BP","GO:0033260","nuclear DNA replication","1/42","33/29008",0.0467146125060721,0.191349217723144,0.150292639626928,"Atad5",1
"GO:0120033","BP","GO:0120033","negative regulation of plasma membrane bounded cell projection assembly","1/42","33/29008",0.0467146125060721,0.191349217723144,0.150292639626928,"Tesk1",1
"GO:1901797","BP","GO:1901797","negative regulation of signal transduction by p53 class mediator","1/42","33/29008",0.0467146125060721,0.191349217723144,0.150292639626928,"Atad5",1
"GO:0050670","BP","GO:0050670","regulation of lymphocyte proliferation","2/42","241/29008",0.0476195973010706,0.191349217723144,0.150292639626928,"Gpr183/Atad5",2
"GO:0001556","BP","GO:0001556","oocyte maturation","1/42","34/29008",0.0480964239391954,0.191349217723144,0.150292639626928,"Rps6ka2",1
"GO:0006356","BP","GO:0006356","regulation of transcription by RNA polymerase I","1/42","34/29008",0.0480964239391954,0.191349217723144,0.150292639626928,"Pwp1",1
"GO:0046475","BP","GO:0046475","glycerophospholipid catabolic process","1/42","34/29008",0.0480964239391954,0.191349217723144,0.150292639626928,"Gpcpd1",1
"GO:0099563","BP","GO:0099563","modification of synaptic structure","1/42","34/29008",0.0480964239391954,0.191349217723144,0.150292639626928,"Synpo",1
